id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
12722315,VIT STAY SAN LIO 2,69173271,Vit Stay In Italy,Isole,Castello,45.43807,12.33923,Entire home/apt,128,1,87,2021-02-07,1.55,2,363,12,
12732978,"☞ LittleStudio, intimate flat, centre of Venice.",6500640,Luca,Isole,San Marco,45.4347,12.32811,Entire home/apt,80,2,246,2021-07-31,3.92,1,57,29,
12744252,Ca' Della Luce Roof Terrace (Renovated in 2020),669047,Views On Venice,Isole,San Marco,45.43327,12.32836,Entire home/apt,577,2,34,2019-08-31,0.54,81,314,1,M0270424232
12750702,Ca' Angelina,69352590,Giorgio,Isole,Malamocco,45.37249,12.34022,Entire home/apt,117,2,44,2018-09-29,0.69,1,175,5,
12750972,Romantic Venice,1974968,Graziella Itinere Villas,Isole,San Marco,45.43421,12.33735,Entire home/apt,840,1,0,,,2,365,0,
12753082,CityApartments Venice: Apartment Boteri,2634978,City Apartments,Isole,Cannaregio,45.43948,12.33667,Entire home/apt,255,3,30,2019-10-31,0.52,131,357,1,
12759470,Terrace sunny apartment in residential area ☀️,69407303,Alessia & Dagmar,Isole,Giudecca,45.42476,12.32779,Entire home/apt,110,3,98,2019-05-24,1.54,1,304,2,
12769476,CASTELLO GROUND FLOOR,69477714,Marco,Isole,Castello,45.43587,12.34282,Entire home/apt,92,2,282,2019-07-30,4.45,4,7,0,
12769585,Residence Bragora: 2 apartments/Arsenale-San Marco,289615,Valentina,Isole,Castello,45.43528,12.34535,Entire home/apt,314,2,75,2019-08-19,1.23,42,327,4,
12785633,appartamento Goldoni,4557370,Giovanna,Isole,Castello,45.43671,12.33997,Entire home/apt,115,3,8,2016-08-17,0.13,6,361,0,
12790172,CASTELLO FIRST FLOOR,69477714,Marco,Isole,Castello,45.43611,12.34277,Entire home/apt,103,2,330,2019-11-04,5.11,4,350,5,
12790186,RUGA GIUFFA FIRST FLOOR,69477714,Marco,Isole,Castello,45.43565,12.34271,Entire home/apt,126,2,235,2018-10-12,3.75,4,354,0,
12798706,Piano Nobile in Gothic palazzetto Santa Caterina,22612140,Odile,Isole,Cannaregio,45.44228,12.33827,Entire home/apt,286,4,15,2021-07-24,0.25,3,321,2,
12798767,Mezzanino,22612140,Odile,Isole,Cannaregio,45.44249,12.33807,Entire home/apt,125,4,33,2017-10-05,0.52,3,348,0,
12798804,Attico,22612140,Odile,Isole,Cannaregio,45.44232,12.3369,Entire home/apt,135,4,4,2019-05-13,0.06,3,340,0,
12806874,CA' ANNA,1755413,Davide,Isole,Castello,45.43295,12.3585,Entire home/apt,108,4,20,2019-09-23,0.31,3,340,0,
12807965,Ve-nice Suite Misericordia C2607B,22423242,Stefano,Isole,Cannaregio,45.44533,12.33057,Entire home/apt,125,2,39,2019-08-20,0.95,10,93,13,
12810158,Cà Rio Marin,69624052,Cristina,Isole,Santa Croce,45.43954,12.32581,Entire home/apt,113,2,122,2019-08-16,1.90,1,98,0,
12810989,Colonna apartment heart of Rialto,69847435,Paolo,Isole,San Polo,45.439,12.33377,Entire home/apt,93,2,109,2021-08-20,1.68,1,268,2,
12817309,Ca' Venezia,29271096,Ari,Isole,San Marco,45.4337,12.33066,Entire home/apt,132,2,72,2019-10-06,1.14,6,311,3,
12818221,"Luxury Apartment near St. Mark's Square,canal view",69921858,Corte Nova S.R.L,Isole,Castello,45.43702,12.34601,Hotel room,140,3,5,2018-10-09,0.12,9,341,0,
12818899,Ca dei Arsenaloti,294951,Enzo,Isole,Castello,45.43219,12.35246,Entire home/apt,150,2,23,2018-05-23,0.38,21,280,0,M02704211165
12820193,Rialto studio apartment,69935272,Ambra,Isole,Santa Croce,45.43845,12.3302,Entire home/apt,80,3,28,2020-02-22,0.46,2,0,1,
12822356,Grand Canal Terrace Loft - Amazing View,2634978,City Apartments,Isole,San Polo,45.43654,12.32795,Entire home/apt,333,3,50,2019-10-25,0.85,131,300,1,
12822904,Sunny apartment in Dorsoduro,69947115,Anna,Isole,Dorsoduro,45.43181,12.32577,Entire home/apt,80,2,202,2020-01-29,3.17,1,130,12,
12840461,Apartment Baia (Historical Center),2634978,City Apartments,Isole,Cannaregio,45.44541,12.32298,Entire home/apt,152,3,28,2019-09-22,0.46,131,0,0,
12860347,Apartment Canova (500m from  Rialto's Bridge),2634978,City Apartments,Isole,Santa Croce,45.43994,12.3304,Entire home/apt,133,3,5,2018-10-20,0.10,131,5,0,
12860728,Apt. Contarina (100m from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43258,12.33539,Entire home/apt,185,3,22,2019-07-30,0.37,131,0,0,
12860900,Adorable room in Cannaregio,70301079,Claudio,Isole,Cannaregio,45.44394,12.32173,Private room,55,1,4,2016-05-08,0.06,1,0,0,
12861076,Albrizzi Palace - Venice Historical Center,2634978,City Apartments,Isole,Cannaregio,45.44193,12.33771,Entire home/apt,247,3,28,2019-10-07,0.46,131,344,0,
12864288,Apartment Cupido (250m from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43594,12.33708,Entire home/apt,138,3,3,2018-09-21,0.11,131,0,0,
12864747,ROMANTIC LOFT,34207653,Veronica,Terraferma,Altobello,45.48895,12.24729,Entire home/apt,83,2,0,,,1,0,0,
12878255,JAZZ HOUSE,70455711,Elena,Isole,Dorsoduro,45.43157,12.31611,Entire home/apt,90,3,149,2020-02-28,2.31,1,0,0,
12879781,Dream in Venice,1974968,Graziella Itinere Villas,Isole,Giudecca,45.42415,12.3311,Entire home/apt,2700,1,0,,,2,365,0,
12881240,Apt. Ca' d'Oro Amazing View on Grand Canal,2634978,City Apartments,Isole,Cannaregio,45.44315,12.33065,Entire home/apt,271,3,19,2018-10-18,0.36,131,311,1,
12881628,Silvia's Home Cod. ID M0270429304,45342577,Daria,Isole,Cannaregio,45.44538,12.32278,Entire home/apt,109,2,238,2021-06-25,3.70,4,267,21,
12894202,Summer Discounts! - Dorsoduro Charming Hideaway,2196999,Barbara,Isole,Dorsoduro,45.43174,12.31788,Entire home/apt,90,1,47,2019-10-28,0.82,6,332,2,
12900098,Casa La Perla,52980180,Giulia,Isole,San Marco,45.43368,12.33815,Entire home/apt,110,5,0,,,1,0,0,
12915198,"Apartment With Terrace, an amazing city view",70816200,Sante,Isole,San Polo,45.43655,12.32999,Entire home/apt,118,3,75,2021-08-24,1.80,2,156,14,
12915984,Appartamento con terrazza,70787871,Manola,Terraferma,Favaro,45.50891,12.28285,Entire home/apt,60,3,11,2018-05-15,0.21,1,0,0,
12918964,appartamento Casanova,4557370,Giovanna,Isole,Castello,45.4367,12.33996,Entire home/apt,110,3,14,2019-04-17,0.27,6,355,0,
12937474,Grazioso monolocale a Venezia,71058708,Chiara,Isole,Cannaregio,45.44532,12.3237,Entire home/apt,70,2,10,2016-09-11,0.16,1,0,0,
12948111,"Tourism residence ""Le Colonne""",71123036,Enrico,Terraferma,Bissuola,45.49894,12.25155,Entire home/apt,45,2,321,2020-02-16,5.09,2,310,3,
12949574,Ve-nice Suite Giuffa C4834,22423242,Stefano,Isole,Castello,45.4365,12.34217,Entire home/apt,122,2,22,2019-04-22,0.67,10,45,12,
12959331,Cruise in Houseboat 2/7 people. Without licence.,33821194,Rendez Vous Fantasia,Isole,Alberoni,45.34056,12.32041,Entire home/apt,194,7,1,2016-05-29,0.02,2,352,0,
12961008,Cà Ruffoni Apartment IP0270422900,15005402,Veronica,Isole,San Polo,45.43762,12.32669,Entire home/apt,161,3,39,2021-08-22,0.73,6,117,4,
12965595,Ca dei libri - Penthouse and Altana,55364024,Thierry,Isole,Castello,45.43524,12.34695,Entire home/apt,199,3,2,2016-06-26,0.03,1,363,0,
12968462,"Molino Stucky Giudecca 55, quiet sunny, luxurious",71334308,Nick,Isole,Giudecca,45.42626,12.31767,Entire home/apt,110,3,15,2019-10-21,0.36,1,326,0,
12976971,SAN MARCO STAR 1DS,14357135,Rent It Venice,Isole,San Marco,45.43503,12.33528,Entire home/apt,110,1,25,2019-09-15,0.40,39,237,0,SUPRO/0245917
12977652,SAN MARCO STAR 2D,14357135,Rent It Venice,Isole,San Marco,45.43506,12.33713,Entire home/apt,101,1,24,2019-05-19,0.38,39,237,0,SUPRO/0245917
12978378,Schiavoni Style! 4 bedrooms with A/C - SAN MARCO,289615,Valentina,Isole,San Marco,45.43365,12.34092,Entire home/apt,189,2,123,2021-08-22,1.91,42,290,14,
12978397,TinyLuxury Penthouse S. Marco,23810951,Claudio,Isole,San Marco,45.43407,12.33983,Entire home/apt,233,2,119,2021-08-07,1.89,2,359,4,
12978839,Residenza Manin Apartments - San Marco,25496626,Bertoli,Isole,San Marco,45.43378,12.33627,Entire home/apt,161,2,117,2019-10-17,1.95,6,356,2,
12980856,SAN MARCO STAR 2S,14357135,Rent It Venice,Isole,San Marco,45.435,12.33588,Entire home/apt,130,1,43,2019-10-09,0.70,39,237,0,SUPRO/0245917
12981184,SAN MARCO STAR 4DS,14357135,Rent It Venice,Isole,San Marco,45.43286,12.33573,Entire home/apt,133,1,64,2019-08-05,1.04,39,237,0,SUPRO/0245917
12981431,SAN MARCO STAR 5,14357135,Rent It Venice,Isole,San Marco,45.43367,12.3375,Entire home/apt,141,1,18,2017-07-05,0.28,39,237,0,SUPRO/0245917
12981554,4 bedrooms apartment,47683665,Alberto,Isole,San Marco,45.4354,12.33453,Entire home/apt,357,2,96,2020-11-09,1.56,4,250,5,
12983557,Ca' Doge da Ponte - S.Marco,71494066,Monica,Isole,San Marco,45.43273,12.33128,Entire home/apt,175,2,322,2021-07-24,5.03,2,226,18,
12987934,La terrazza del melograno/The pomegranate terrace,71539325,Giovanni,Isole,Castello,45.43823,12.34266,Entire home/apt,140,3,60,2021-08-24,1.00,1,339,12,
12988125,Santa Croce with Garden - Art Apartments Venice,28162920,Beatriz,Isole,Santa Croce,45.4363,12.31873,Entire home/apt,130,2,16,2019-07-05,0.25,4,249,0,
12996302,Venezia e il  Lido,71628380,Isabella,Isole,Lido,45.41351,12.37188,Entire home/apt,65,2,20,2018-07-11,0.38,1,0,2,
12997739,Apartment in venice city center (santo Stefano),71624806,Malika,Isole,San Marco,45.43355,12.32878,Entire home/apt,80,2,138,2019-10-26,2.25,1,340,2,
13001409,"Procuratie Due, Elegant and Bright Apartment in Cannaregio",24571049,Simone,Isole,Cannaregio,45.44289,12.32447,Entire home/apt,189,2,230,2021-08-19,3.67,3,346,8,M0270427808
13008523,singola a mestre con bagno privato,7262151,Carlotta,Terraferma,Piave 1860,45.48579,12.23434,Private room,26,1,8,2019-08-18,0.28,2,161,0,
13012892,DolceVita Apartments N. 329,8176475,Eugenia,Isole,Giudecca,45.42496,12.32544,Entire home/apt,107,2,27,2019-09-18,0.45,38,314,1,M 0270 421580
13021925,Panoramic roof terrace heart  of Venice,2399510,Marina,Isole,Castello,45.43622,12.34031,Entire home/apt,108,2,163,2021-08-15,2.58,2,315,24,
13041076,Romantica stanza a due passi dal GHETTO,4684295,Francesca,Isole,Cannaregio,45.4448,12.32554,Private room,68,2,14,2017-06-19,0.22,2,0,0,
13048184,Santa Croce - Art Apartments Venice,28162920,Beatriz,Isole,Santa Croce,45.43631,12.31871,Entire home/apt,130,2,6,2016-10-05,0.10,4,249,0,
13074432,"Ca Fenice, a suite from which you can see the gondolas.",72488647,Roberto,Isole,San Marco,45.43448,12.33374,Entire home/apt,180,2,35,2019-09-26,0.58,3,360,1,
13075813,Lido di Venezia a 2 passi dal centro.,72488647,Roberto,Isole,Lido,45.41395,12.36973,Entire home/apt,218,2,6,2019-09-02,0.21,3,271,0,
13078027,"Palazzo del Sale, Rialto",29588094,Alberto,Isole,San Marco,45.43724,12.33532,Entire home/apt,136,1,51,2019-09-20,0.82,1,313,0,
13081527,Conte Rosso Apartments ARCA,4880048,C.R.,Terraferma,Piave 1860,45.49042,12.23599,Entire home/apt,49,2,61,2019-11-11,1.15,5,341,0,
13087597,"Ca' de la Comare, amazing  on Canal Grande",12113015,Mario,Isole,Santa Croce,45.44201,12.32732,Entire home/apt,140,2,96,2019-10-12,1.54,17,365,3,M0270425200
13102375,Luxury spacious room in beatyful apartment,72638653,Yujie,Terraferma,Piave 1860,45.49114,12.23654,Entire home/apt,65,1,78,2019-08-05,1.32,8,364,3,
13113908,Giudecca Light Home,68030097,Laura,Isole,Giudecca,45.42747,12.32154,Entire home/apt,75,2,181,2019-10-07,2.86,1,140,8,
13122321,Villa Giotto - Suite Studio Apartment,13634695,Maura,Terraferma,Altobello,45.488365,12.249135,Entire home/apt,124,1,0,,,9,360,0,
13123956,Ca'Bernet in the heart of Venice,64039606,Margherita,Isole,Santa Croce,45.43986,12.32575,Entire home/apt,100,2,352,2021-08-23,5.55,1,331,18,
13137220,Brand New Apartment in Venice,43777105,Gian  Ruggero,Isole,Cannaregio,45.44267,12.33518,Entire home/apt,87,3,141,2019-10-03,2.27,3,339,1,
13138290,Luxury spacious room,72638653,Yujie,Terraferma,Piave 1860,45.49096,12.23711,Private room,29,1,101,2019-07-02,1.90,8,358,6,
13145908,Casetta in Canadà  Lido Venezia,47149089,Giovanni,Isole,Malamocco,45.36624,12.33649,Entire home/apt,148,2,57,2016-10-11,1.00,1,318,10,
13148068,Cosy studio in Venice city centre,73331764,Giulia,Isole,Dorsoduro,45.43513,12.32414,Entire home/apt,56,3,248,2020-10-12,4.48,1,285,29,
13150523,CA CAMMELLO exclusive terrace and canal view,10988715,Andrea,Isole,Cannaregio,45.44562,12.33301,Entire home/apt,127,2,203,2021-05-24,3.31,13,145,25,M0270429650
13159419,Fantastic view on Cannareggio Canal n.2,31276705,Minnie,Isole,Cannaregio,45.4454,12.32431,Entire home/apt,380,2,3,2017-07-10,0.05,7,365,0,
13160175,Boat & Breakfast in the Venice Lagoon,56978479,Ernesto,Isole,Sant'Elena,45.42833,12.36679,Private room,139,1,1,2017-06-23,0.02,1,365,0,
13160675,Apt. Malibran (200mt from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.44167,12.33613,Entire home/apt,233,3,5,2019-10-25,0.10,131,337,0,
13161601,Manin Canal Terrace (200m from St Mark's Square),2634978,City Apartments,Isole,Castello,45.43454,12.34095,Entire home/apt,162,2,7,2019-06-07,0.20,131,346,1,
13162260,Bianco 4,73508332,Claudia,Isole,Castello,45.43305,12.35785,Entire home/apt,106,1,57,2021-08-13,1.08,2,330,4,M02704210408
13162329,"Ancient Palace Ca' Doge, 500m from Rialto's Bridge",2634978,City Apartments,Isole,Cannaregio,45.4404,12.33413,Entire home/apt,409,3,49,2019-11-10,0.92,131,336,5,
13163550,Ca' Cerchieri 3 on the Grand Canal,669047,Views On Venice,Isole,Dorsoduro,45.43273,12.32725,Entire home/apt,295,3,28,2018-01-02,0.46,81,300,1,M0270429034
13163603,Apartment Moro 4 (80mt. from Rialto's Bridge),2634978,City Apartments,Isole,San Marco,45.43483,12.33716,Entire home/apt,223,3,47,2019-12-28,0.75,131,327,0,
13166990,Charming home in Venice,24618095,Stefania,Isole,Castello,45.43658,12.34915,Entire home/apt,114,2,134,2019-10-02,2.16,3,242,5,M0270426712
13181481,Pretty flat with canal view - WiFi,73709835,Francesca,Isole,Cannaregio,45.4449,12.33176,Entire home/apt,129,4,163,2019-10-02,2.62,1,0,0,
13189348,Very big and nice room,72638653,Yujie,Terraferma,San Lorenzo XXV Aprile,45.49243,12.23697,Private room,29,1,103,2019-08-15,1.85,8,354,5,
13191891,Romantic room in the heart of San Marco,73840657,Gianluigi,Isole,San Marco,45.4353,12.33715,Private room,99,2,107,2019-04-06,1.73,4,0,0,
13192030,"Panoramic flat with terrace, in heart of San Marco",73840657,Gianluigi,Isole,San Marco,45.43365,12.33671,Entire home/apt,110,2,145,2019-03-29,2.38,4,0,0,
13192227,Lovely Central Venetian room in San Marco,73840657,Gianluigi,Isole,San Marco,45.43322,12.3367,Private room,99,2,111,2019-05-05,1.77,4,0,0,
13201733,"Ca' Dragan, an authentic Venetian house",37381363,Horacio,Isole,Cannaregio,45.44075,12.33596,Entire home/apt,90,2,66,2019-07-07,1.05,4,58,6,
13205131,Central Suite with private bath,73990890,Nina,Isole,San Polo,45.43745,12.32767,Private room,58,2,223,2020-02-22,3.51,1,149,20,
13217613,Casa Rometta,10517856,Alessandra,Isole,Santa Croce,45.44143,12.32721,Entire home/apt,150,2,59,2019-10-12,0.98,2,0,0,
13218455,Ca' Desdemona,3972291,Caroline E Marco,Isole,Castello,45.4352,12.34534,Entire home/apt,224,3,24,2019-12-26,0.69,44,0,2,
13228648,Apartment Moro 5 (80mt. from Rialto's Bridge),2634978,City Apartments,Isole,San Marco,45.43419,12.33541,Entire home/apt,266,3,48,2019-09-06,0.78,131,307,0,
13229486,Residenza dell'Arte (L.T. M0270422805),5618111,Easy Suite Venezia,Isole,Giudecca,45.42778,12.32004,Entire home/apt,83,1,66,2019-09-23,1.10,60,67,4,
13231972,Venice central Boutique apartment,68564211,Valentina,Isole,Cannaregio,45.44387,12.32956,Entire home/apt,98,2,462,2021-08-29,7.42,8,251,39,LOCAZIONE TURISTICA M0270424233
13244064,Shared room in Venice !,35982417,Giulia,Isole,Dorsoduro,45.43138,12.3196,Shared room,35,1,2,2016-06-11,0.03,1,0,0,
13245214,B&B Allioli - room with garden view,15958703,Giorgia,Isole,Lido,45.42071,12.37801,Private room,80,1,116,2019-06-21,1.82,4,218,2,
13273474,LA BIENNALE Suite House,74794562,Betty,Isole,Castello,45.4318,12.3521,Entire home/apt,73,3,89,2019-09-21,1.40,2,274,15,
13280248,"CA' SCARPA BIENNALE Charming, cosy, full of light",14501025,Xenia,Isole,Castello,45.43266,12.35554,Entire home/apt,83,2,257,2021-07-15,4.11,1,120,12,
13285492,Poveglia - Magical atmosphere in the heart of Venice.,74943278,Cristiana,Isole,Castello,45.42995,12.35672,Private room,387,2,127,2019-09-14,1.99,3,316,0,
13309034,"""TINTORETTO"" APARTMENT VENICE PIAZZA SAN MARCO",51054790,Anna,Isole,San Marco,45.4338,12.33855,Entire home/apt,300,2,115,2019-10-11,1.88,4,303,2,
13320881,"Over the rooftops, many windows, at the Frari!",75337369,Cesare,Isole,San Polo,45.43854,12.32711,Entire home/apt,140,3,43,2020-01-03,0.69,1,322,3,
13328190,Stay in the heart of Venice.,75414665,Lucia,Isole,Castello,45.43758,12.34185,Entire home/apt,150,3,14,2019-06-11,0.29,1,365,0,
13335877,BRIGHT APARTMENT 10 MINUTES FROM RIALTO,75167477,Martina,Isole,San Polo,45.4392,12.32909,Entire home/apt,129,3,333,2021-07-09,5.38,1,344,21,
13335921,Cosy room behind Guggenheim Museum,75514368,Iside,Isole,Dorsoduro,45.42982,12.32965,Private room,85,1,6,2016-06-20,0.10,1,0,0,
13337354,Ca All Arco Venezia Elisabetta,75529111,Elisabetta,Isole,Castello,45.43739,12.34966,Entire home/apt,85,2,6,2019-09-20,0.10,1,90,1,MO270427135
13339026,"Art-Loft 1, SALVADORE Murano",9581751,Elisabetta,Isole,Murano,45.45663,12.35589,Entire home/apt,100,2,66,2019-12-18,1.06,2,65,0,
13339865,Apartment Pisani (400m from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43281,12.33519,Entire home/apt,133,3,1,2019-08-05,0.04,131,328,0,
13343640,Ca' Meraviglia Canal View,669047,Views On Venice,Isole,Santa Croce,45.43574,12.32368,Entire home/apt,307,3,23,2019-10-20,0.38,81,340,1,M0270429026
13370513,Your modern home in a quiet area of Mestre,4329171,Francesca,Terraferma,Santa Barbara,45.48565,12.20926,Entire home/apt,60,2,86,2019-09-25,1.39,2,0,0,
13371298,The Rosa's place,75923641,Rosa,Isole,Cannaregio,45.44021,12.33907,Entire home/apt,135,1,61,2021-07-18,1.02,1,358,6,
13383345,Apartment San Girolamo Canal View,2634978,City Apartments,Isole,Cannaregio,45.4456,12.3261,Entire home/apt,157,3,32,2019-08-02,0.56,131,330,2,
13384176,Surian Canal View (200m from St Mark’s Square),2634978,City Apartments,Isole,San Marco,45.43551,12.34024,Entire home/apt,304,3,94,2021-08-22,1.53,131,0,5,
13385546,Apt. Santo Stefano (5 min from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.435,12.33307,Entire home/apt,162,3,25,2019-06-29,0.42,131,0,0,
13386499,Apt. Grand Canal Terrace Scalzi,2634978,City Apartments,Isole,Santa Croce,45.43993,12.32234,Entire home/apt,238,3,12,2019-04-11,0.20,131,263,0,
13392804,Venice City Centre apartment,54971403,Pietro,Isole,Castello,45.43859,12.34915,Entire home/apt,91,2,139,2019-08-18,2.26,1,247,18,
13395330,"Royal Room ,ideal for Biennale and Filmfestival",22974469,Fede,Isole,Castello,45.43059,12.35628,Hotel room,91,2,13,2017-10-01,0.22,8,261,6,
13402104,Grande appartamento vicino Venezia,75541719,Claudio,Terraferma,Bissuola,45.49776,12.25293,Entire home/apt,89,2,67,2019-08-19,1.09,1,250,0,
13406011,San Marco Canal View (200m from St. Mark's Square),2634978,City Apartments,Isole,San Marco,45.43514,12.3388,Entire home/apt,228,3,79,2019-11-01,1.33,131,350,1,
13407392,CityApartments Venice - Apartment Orchidea,2634978,City Apartments,Isole,Santa Croce,45.44038,12.3295,Entire home/apt,253,3,62,2019-10-26,1.06,131,357,4,
13408523,°°BRAND NEW ROMANTIC PLACE-WIFI FREE-15 MIN TO VCE,7393028,Lucrezia,Terraferma,San Lorenzo XXV Aprile,45.4922,12.2288,Entire home/apt,58,2,159,2019-06-09,2.57,2,260,0,
13410099,PETER PAN,60582691,Nadia  & Giuseppe,Terraferma,Marghera,45.47725,12.22903,Private room,43,1,107,2019-06-30,1.75,17,254,0,
13410258,SOUL ROOM,60582691,Nadia  & Giuseppe,Terraferma,Marghera,45.47715,12.22993,Private room,43,1,121,2019-09-15,1.98,17,254,0,
13420595,Zoia Terrace view on St Mark's Basilica (150mt),2634978,City Apartments,Isole,San Marco,45.4364,12.33809,Entire home/apt,261,3,39,2019-10-09,0.68,131,329,4,
13420609,DEL PIERO 10 STUDIO'S,14357135,Rent It Venice,Terraferma,San Lorenzo XXV Aprile,45.49378,12.23181,Entire home/apt,38,1,39,2018-05-30,0.62,39,237,0,SUPRO/0245917
13421119,Il sogno di Elena Ca D'oro,76495366,Andrea,Isole,Cannaregio,45.44343,12.33499,Entire home/apt,125,2,291,2020-01-08,4.60,1,360,3,
13422476,"Ca' Martina - Via Garibaldi, Castello - Venice",76506264,Martina,Isole,Castello,45.43214,12.35204,Entire home/apt,143,2,101,2020-02-16,1.63,1,218,0,M02704210043
13424923,Apt. Marina (200mt from Rialto's Bridge),2634978,City Apartments,Isole,Cannaregio,45.43926,12.33873,Entire home/apt,185,3,29,2019-10-18,0.49,131,357,1,
13426020,Tergolinaway. Bright & quiet app. Close to Venice,14200159,Ricardo,Terraferma,Piave 1860,45.4857,12.23991,Private room,90,6,28,2017-05-23,0.44,1,0,0,
13428143,Tipica dimora veneziana 2,27929616,Massimiliano,Isole,San Marco,45.43259,12.33031,Hotel room,158,1,5,2017-06-09,0.11,8,46,0,
13429431,Angelo Raffaele:  incantevole casa per 12 persone,31915994,Olga,Isole,Dorsoduro,45.43415,12.31909,Entire home/apt,514,4,42,2018-10-01,0.72,3,203,3,
13431111,Casa di Giuly - Canal Grande,76593507,"Giuliana, Elisa, Gabriele",Isole,Santa Croce,45.44068,12.32385,Entire home/apt,190,2,3,2016-08-06,0.05,1,64,0,3505226129
